orden_id;order_item_id;producto_id;vendedor_id;fecha_envio_limite;precio;valor_flete;codigo_postal_vendedor;ciudad_vendedor;departamento_vendedor;nombre_categoria_producto;longitud_nombre_producto;longitud_descripcion_producto;cantidad_fotos_producto;peso_g_producto;longitud_cm_producto;altura_cm_producto;ancho_cm_producto
55507PN42A;A;PN42;VE7623;16/01/2018 15:09;131.13;40.23;52051;Arboleda;Nariño;Dormitorio;39;20;28;2178;36;36;30
54738PF12A;A;PF12;VE5738;06/08/2017 00:27;252.46;46.9;52210;Contadero;Nariño;Muebles;16;21;32;223;73;19;36
53090PE53A;A;PE53;VE5999;20/12/2017 23:26;25.67;38.47;27001;Quibdo;Choco;Tecnología;38;31;26;1012;34;9;1
102091PE95A;A;PE95;VE8467;27/05/2018 15:51;57.2;0.86;23001;Monteria;Cordoba;Tecnología;10;18;23;2621;33;14;28
41187PT23A;A;PT23;VE2821;15/03/2018 00:01;89.91;15.71;27001;Quibdo;Choco;Tarjetas regalo;10;29;40;1496;45;22;17
104922PE84A;A;PE84;VE8338;09/08/2017 12:17;116.18;11.01;52418;Los andes;Nariño;Tecnología;18;39;19;1253;10;9;24
99003PI27A;A;PI27;VE7211;19/12/2017 08:37;235.47;16.37;19001;Popayan;Cauca;Juguetes;0;30;18;3283;26;14;25
39709PB49A;A;PB49;VE3276;02/05/2018 09:59;233.67;26.61;85001;Yopal;Casanare;Ropa de adultos;25;3;29;422;4;2;20
1436PL41A;A;PL41;VE8695;29/11/2017 10:37;115.48;1.45;52323;Gualmatan;Nariño;Libros;10;40;7;3423;25;12;0
7556PP20A;A;PP20;VE6406;25/06/2018 13:39;175.07;18.27;70001;Sincelejo;Sucre;Licor;37;17;30;40;10;27;7
108613PS76A;A;PS76;VE3087;24/07/2017 03:27;198.94;15.07;66001;Pereira;Risaralda;Carnicería;26;7;3;1064;10;13;7
74765PO37A;A;PO37;VE4829;12/08/2017 17:59;12.53;49.1;52323;Gualmatan;Nariño;Productos ecoamigables;12;4;26;606;21;11;23
58749PN67A;A;PN67;VE6294;05/12/2017 23:20;67.57;17.74;52411;Linares;Nariño;Dormitorio;9;34;33;850;39;16;12
22042PL96A;A;PL96;VE1309;14/01/2018 02:37;70.82;5.3;52480;Nariño;Nariño;Libros;2;38;21;1000;29;11;9
63353PL55A;A;PL55;VE5049;18/04/2018 16:03;7.11;9.18;85001;Yopal;Casanare;Libros;19;7;23;1347;44;15;11
108581PD12A;A;PD12;VE5993;20/04/2018 13:34;178.41;19.0;52203;Colon;Nariño;Celulares;19;22;4;362;29;28;29
76272PT42A;A;PT42;VE7888;08/03/2018 20:08;196.04;44.39;52083;Belen;Nariño;Tarjetas regalo;6;12;40;476;60;35;33
46479PK25A;A;PK25;VE8692;16/02/2018 12:03;27.21;65.07;52473;Mosquera;Nariño;Deportes;24;10;10;484;11;0;16
51858PD95A;A;PD95;VE6971;17/08/2017 07:35;48.59;4.54;5002;Abejorral;Antioquia;Celulares;18;26;6;1110;41;19;18
41720PH19A;A;PH19;VE3768;29/01/2018 11:42;29.63;6.65;66001;Pereira;Risaralda;Bebés ;30;13;26;245;18;61;15
23321PF50A;A;PF50;VE4489;29/08/2017 23:23;53.78;16.38;23001;Monteria;Cordoba;Muebles;1;20;23;713;35;5;19
13441PH35A;A;PH35;VE1211;18/11/2017 02:14;71.37;36.12;52203;Colon;Nariño;Bebés ;18;30;34;8175;11;34;16
44601PB87A;A;PB87;VE8467;18/02/2018 05:46;376.84;10.07;52001;Pasto;Nariño;Ropa de adultos;30;4;38;2304;13;7;15
108809PI67A;A;PI67;VE2129;15/04/2018 08:14;10.79;45.01;44001;Riohacha;La guajira;Juguetes;38;30;31;35;48;24;18
87420PP92A;A;PP92;VE5929;02/06/2018 15:45;66.84;3.76;70001;Sincelejo;Sucre;Licor;31;9;20;551;11;32;28
45957PE74A;A;PE74;VE3087;30/01/2018 16:20;65.57;18.1;8001;Barranquilla;Atlantico;Tecnología;7;5;27;70;32;14;17
32765PS75A;A;PS75;VE1307;24/01/2018 11:12;434.04;4.35;68001;Bucaramanga;Santander;Carnicería;31;15;30;1672;22;30;20
5230PF35B;B;PF35;VE7211;20/12/2017 04:00;36.92;8.45;52427;Magui;Nariño;Muebles;11;17;0;5356;31;27;28
73053PF61A;A;PF61;VE3062;25/02/2018 13:46;34.0;20.31;66001;Pereira;Risaralda;Muebles;32;8;20;1005;52;20;12
105779PB72A;A;PB72;VE9555;12/11/2017 08:34;46.79;17.72;52480;Nariño;Nariño;Ropa de adultos;18;0;24;6668;27;5;37
73383PQ65A;A;PQ65;VE4454;26/08/2017 11:08;93.62;6.45;85001;Yopal;Casanare;Lácteos;4;10;19;1680;29;26;22
313PC40A;A;PC40;VE3927;06/04/2018 20:07;81.07;8.56;52385;La llanada;Nariño;Ropa infantil;40;15;32;993;36;14;33
57181PH66A;A;PH66;VE2561;26/10/2017 11:15;322.23;9.91;5001;Medellin;Antioquia;Bebés ;15;11;1;2461;36;28;23
22965PM78A;A;PM78;VE6406;19/11/2017 00:34;188.34;78.88;50001;Villavicencio;Meta;Ferretería;16;26;12;212;20;32;4
14079PN47A;A;PN47;VE1402;01/03/2018 11:40;46.35;0.17;91001;Leticia;Amazonas;Dormitorio;31;18;8;1391;24;61;34
73647PG41A;A;PG41;VE4436;03/08/2017 21:02;123.01;47.19;50001;Villavicencio;Meta;Salud;0;6;24;1914;26;25;25
48364PJ54A;A;PJ54;VE8917;08/03/2018 14:32;227.54;7.04;13006;Achi;Bolivar;Mascotas;5;40;21;2295;7;26;20
47061PJ37A;A;PJ37;VE1558;13/01/2018 06:31;51.24;86.42;50001;Villavicencio;Meta;Mascotas;24;31;22;2302;17;7;14
17659PC27A;A;PC27;VE5681;08/10/2017 02:47;7.23;57.22;52051;Arboleda;Nariño;Ropa infantil;22;34;9;950;34;11;20
108401PE85A;A;PE85;VE9186;03/03/2018 00:44;50.94;13.94;50006;Acacias;Meta;Tecnología;29;3;21;1939;28;29;33
82997PJ41A;A;PJ41;VE5979;31/08/2017 00:52;19.38;22.27;50683;San juan de arama;Meta;Mascotas;25;1;7;3889;29;37;26
58618PS39A;A;PS39;VE4436;17/04/2018 07:29;10.88;20.12;50686;San juanito;Meta;Carnicería;26;21;25;7284;52;25;45
98591PM95A;A;PM95;VE7926;18/07/2017 20:49;143.63;66.54;52390;La tola;Nariño;Ferretería;20;9;35;656;38;19;25
43006PR69A;A;PR69;VE7623;06/08/2017 16:51;124.22;26.57;17001;Manizales;Caldas;Frutas y verduras;4;32;38;1801;49;6;23
15417PS64A;A;PS64;VE4580;16/07/2017 10:12;327.96;12.8;52418;Los andes;Nariño;Carnicería;16;25;31;4047;40;9;12
20445PA75B;B;PA75;VE3858;26/03/2018 12:04;121.66;5.63;17001;Manizales;Caldas;Electrodomésticos;1;24;40;958;39;17;5
12634PD20A;A;PD20;VE5149;03/02/2018 02:12;16.88;53.35;52203;Colon;Nariño;Celulares;23;13;34;4131;17;13;46
35897PJ37A;A;PJ37;VE8695;26/05/2018 15:32;280.34;0.52;8001;Barranquilla;Atlantico;Mascotas;34;27;28;495;39;22;31
111933PO55A;A;PO55;VE4365;29/10/2017 12:23;128.33;24.18;11001;Bogota d.c.;Bogota d.c.;Productos ecoamigables;39;0;30;6192;44;19;36
104506PA49A;A;PA49;VE2740;06/10/2017 13:11;11.69;6.01;86001;Mocoa;Putumayo;Electrodomésticos;8;36;8;421;19;35;2
82663PM41A;A;PM41;VE3062;13/03/2018 03:35;191.68;9.9;70001;Sincelejo;Sucre;Ferretería;33;15;1;1848;28;5;18
23886PR78A;A;PR78;VE6856;24/09/2017 22:31;90.54;22.08;70001;Sincelejo;Sucre;Frutas y verduras;36;2;11;785;39;14;32
89092PE62A;A;PE62;VE2926;05/12/2017 07:45;56.06;0.18;52210;Contadero;Nariño;Tecnología;21;25;4;2514;10;28;54
97354PI62A;A;PI62;VE2770;06/05/2018 12:34;309.61;13.37;54001;Cucuta;Norte de santander;Juguetes;33;20;8;705;34;28;14
45535PS31A;A;PS31;VE9434;03/08/2017 15:24;42.9;39.95;81001;Arauca;Arauca;Carnicería;16;37;20;1078;3;27;13
59643PH88A;A;PH88;VE3806;07/09/2017 01:16;261.53;50.62;52473;Mosquera;Nariño;Bebés ;25;11;38;2071;39;9;32
74866PM97A;A;PM97;VE3062;24/11/2017 13:42;124.57;9.92;5001;Medellin;Antioquia;Ferretería;23;24;17;434;14;19;14
93479PE36A;A;PE36;VE1830;04/03/2018 07:18;338.78;19.48;19001;Popayan;Cauca;Tecnología;39;15;18;632;38;6;19
6758PS71A;A;PS71;VE6289;20/08/2017 01:50;64.45;5.22;54003;Abrego;Norte de santander;Carnicería;40;4;24;1006;5;18;25
76903PS98A;A;PS98;VE8722;28/08/2017 15:18;109.03;14.35;52210;Contadero;Nariño;Carnicería;37;32;16;138;31;35;39
83752PQ56A;A;PQ56;VE2980;13/07/2017 23:59;198.31;2.64;81001;Arauca;Arauca;Lácteos;40;22;1;292;13;8;30
12204PB16A;A;PB16;VE8634;13/06/2018 02:02;527.14;19.92;52051;Arboleda;Nariño;Ropa de adultos;29;18;35;1556;26;8;46
33346PA38A;A;PA38;VE5149;08/02/2018 01:12;11.6;7.47;52203;Colon;Nariño;Electrodomésticos;24;1;1;3247;24;10;7
27713PN20A;A;PN20;VE7503;13/03/2018 23:11;78.46;19.1;70001;Sincelejo;Sucre;Dormitorio;39;39;5;502;11;4;11
3145PD73A;A;PD73;VE2980;24/03/2018 21:24;7.51;56.67;20001;Valledupar;Cesar;Celulares;29;5;13;1171;2;4;18
92190PE81A;A;PE81;VE3215;09/01/2018 03:23;79.91;57.3;11001;Bogota d.c.;Bogota d.c.;Tecnología;18;32;15;767;31;17;34
24149PS40A;A;PS40;VE3276;22/05/2018 17:49;397.32;57.96;66001;Pereira;Risaralda;Carnicería;2;31;0;5132;13;22;40
24349PK53B;B;PK53;VE2941;06/12/2017 06:21;367.3;1.69;5001;Medellin;Antioquia;Deportes;9;29;5;5728;25;38;19
21932PH12B;B;PH12;VE8568;09/10/2017 07:43;211.96;45.48;66001;Pereira;Risaralda;Bebés ;19;30;7;1706;33;22;15
44392PF36A;A;PF36;VE9769;29/04/2018 06:46;193.54;12.95;5001;Medellin;Antioquia;Muebles;16;8;37;3474;25;31;42
90092PK80A;A;PK80;VE3549;27/08/2017 09:00;28.85;5.55;52323;Gualmatan;Nariño;Deportes;16;10;2;990;15;38;21
85041PN28A;A;PN28;VE6107;18/03/2018 01:01;64.35;32.84;85001;Yopal;Casanare;Dormitorio;34;19;22;54;24;21;17
85288PP80A;A;PP80;VE4365;09/12/2017 01:46;122.28;36.45;97001;Mitu;Vaupes;Licor;40;21;6;1123;38;33;10
45616PF63A;A;PF63;VE3877;15/04/2018 13:49;112.09;1.08;52385;La llanada;Nariño;Muebles;19;1;38;1056;43;3;32
5879PM48A;A;PM48;VE9912;29/11/2017 08:59;187.97;43.84;52079;Barbacoas;Nariño;Ferretería;5;9;17;1572;46;27;25
88736PM69A;A;PM69;VE7888;25/06/2018 08:25;3.64;8.72;54001;Cucuta;Norte de santander;Ferretería;0;17;27;1698;11;6;17
70886PR80A;A;PR80;VE6406;13/02/2018 23:25;2.06;7.56;44001;Riohacha;La guajira;Frutas y verduras;40;16;31;1448;77;7;20
63847PL33A;A;PL33;VE4436;17/08/2017 11:54;235.01;5.63;13001;Cartagena;Bolivar;Libros;26;7;32;1202;34;23;17
106814PM88A;A;PM88;VE9769;29/09/2017 11:45;145.59;13.44;54003;Abrego;Norte de santander;Ferretería;9;15;18;776;12;18;9
6451PO69A;A;PO69;VE1402;18/01/2018 07:07;99.86;102.98;52354;Imues;Nariño;Productos ecoamigables;16;33;2;688;23;42;16
74732PH82A;A;PH82;VE1175;08/12/2017 14:35;100.6;3.32;50001;Villavicencio;Meta;Bebés ;6;3;12;3645;20;30;23
45083PJ47A;A;PJ47;VE2456;30/04/2018 22:03;36.96;68.38;97001;Mitu;Vaupes;Mascotas;29;5;37;1143;1;6;10
15115PF97A;A;PF97;VE3877;12/02/2018 19:02;49.42;8.76;63001;Armenia;Quindio;Muebles;3;34;1;491;33;8;5
60066PH87A;A;PH87;VE5229;11/04/2018 09:03;135.45;39.26;66001;Pereira;Risaralda;Bebés ;27;16;23;322;13;1;14
108230PQ62A;A;PQ62;VE3939;29/05/2018 03:09;223.76;14.35;11001;Bogota d.c.;Bogota d.c.;Lácteos;29;16;38;1113;18;13;23
11104PA11A;A;PA11;VE5109;23/02/2018 10:35;189.91;9.96;50683;San juan de arama;Meta;Electrodomésticos;30;2;13;337;31;23;14
7989PS32A;A;PS32;VE8160;31/08/2017 01:56;154.86;2.77;76001;Cali;Valle del cauca;Carnicería;22;22;31;737;37;28;20
11257PH41A;A;PH41;VE9912;11/05/2018 17:35;175.24;1.88;50006;Acacias;Meta;Bebés ;34;29;16;414;44;9;39
85172PP97A;A;PP97;VE1204;19/10/2017 03:48;106.63;24.24;52210;Contadero;Nariño;Licor;28;18;5;1667;13;38;46
57574PP64A;A;PP64;VE3276;20/06/2018 04:57;389.63;21.52;97001;Mitu;Vaupes;Licor;10;2;14;1878;8;29;23
104391PI97A;A;PI97;VE5192;19/10/2017 13:13;44.85;5.12;52323;Gualmatan;Nariño;Juguetes;19;40;25;1416;21;1;10
89238PJ74A;A;PJ74;VE7671;12/01/2018 12:25;256.47;1.82;52385;La llanada;Nariño;Mascotas;27;8;10;2208;18;9;19
18867PK85A;A;PK85;VE7623;30/07/2017 18:53;34.5;12.02;52079;Barbacoas;Nariño;Deportes;0;11;9;3417;37;28;33
43107PI62A;A;PI62;VE4365;12/12/2017 19:27;18.84;43.21;94001;Inirida;Guainia;Juguetes;26;12;34;3810;40;16;45
104062PC82A;A;PC82;VE7016;19/07/2017 00:56;46.67;18.01;17001;Manizales;Caldas;Ropa infantil;5;5;35;30;2;4;22
50340PB25A;A;PB25;VE2561;24/12/2017 04:49;24.5;42.44;52203;Colon;Nariño;Ropa de adultos;6;27;9;98;14;40;18
48799PK14A;A;PK14;VE3199;27/08/2017 08:05;13.73;18.49;50686;San juanito;Meta;Deportes;32;30;32;428;1;29;21
71663PO50A;A;PO50;VE8494;16/11/2017 06:54;128.82;18.64;52051;Arboleda;Nariño;Productos ecoamigables;4;36;6;1440;11;4;1
49834PN58A;A;PN58;VE6406;27/08/2017 06:43;18.72;6.08;8001;Barranquilla;Atlantico;Dormitorio;40;19;24;2008;47;29;18
56728PS81A;A;PS81;VE4454;28/05/2018 18:03;130.38;18.61;52435;Mallama;Nariño;Carnicería;16;38;16;4252;27;12;12
99797PM30A;A;PM30;VE7406;20/05/2018 05:18;94.86;2.6;91001;Leticia;Amazonas;Ferretería;10;8;30;65;36;35;39
71506PI30A;A;PI30;VE4937;23/02/2018 23:12;113.81;35.5;70001;Sincelejo;Sucre;Juguetes;27;2;32;762;45;1;27
38461PF20A;A;PF20;VE3840;30/09/2017 13:39;288.4;35.42;86001;Mocoa;Putumayo;Muebles;11;35;11;1100;37;22;23
58764PQ75A;A;PQ75;VE9713;22/04/2018 19:08;331.9;6.53;52405;Leiva;Nariño;Lácteos;31;10;7;1702;42;43;10
111783PL74A;A;PL74;VE8486;02/04/2018 00:41;54.26;36.7;52323;Gualmatan;Nariño;Libros;19;31;16;4600;15;14;11
43771PA45B;B;PA45;VE6936;06/10/2017 21:24;9.92;38.47;54003;Abrego;Norte de santander;Electrodomésticos;25;29;21;1502;27;26;30
89120PO94A;A;PO94;VE5049;03/09/2017 19:24;106.41;14.97;50006;Acacias;Meta;Productos ecoamigables;37;11;5;3851;47;18;6
94287PN34A;A;PN34;VE4937;03/12/2017 19:36;33.1;69.94;50006;Acacias;Meta;Dormitorio;23;2;25;3216;36;42;31
112084PI57A;A;PI57;VE8160;26/08/2017 13:30;253.23;20.18;27006;Acandi;Choco;Juguetes;35;40;35;1872;49;30;21
64107PB11A;A;PB11;VE7885;04/01/2018 22:42;184.89;18.75;52427;Magui;Nariño;Ropa de adultos;19;2;34;690;21;9;20
48244PT60A;A;PT60;VE4052;10/10/2017 10:26;129.89;16.81;52411;Linares;Nariño;Tarjetas regalo;20;12;24;543;72;33;1
41996PS34A;A;PS34;VE8486;22/01/2018 06:07;261.18;10.33;52560;Potosi;Nariño;Carnicería;36;32;0;5251;39;19;20
51161PH86C;C;PH86;VE4819;10/01/2018 18:09;26.35;54.2;44001;Riohacha;La guajira;Bebés ;25;33;40;1874;46;4;40
50407PQ43A;A;PQ43;VE1204;17/02/2018 21:25;139.18;9.5;52051;Arboleda;Nariño;Lácteos;16;33;35;3367;33;15;24
100146PI94A;A;PI94;VE1019;05/03/2018 08:44;11.82;2.93;52418;Los andes;Nariño;Juguetes;3;38;19;375;36;2;29
15321PJ57A;A;PJ57;VE4124;18/07/2017 01:02;165.26;4.14;50001;Villavicencio;Meta;Mascotas;30;29;8;541;15;22;15
41085PE40A;A;PE40;VE3582;26/09/2017 02:37;508.93;12.13;13001;Cartagena;Bolivar;Tecnología;24;13;21;127;28;6;28
100665PQ28A;A;PQ28;VE8895;11/03/2018 01:33;164.58;8.77;50006;Acacias;Meta;Lácteos;3;40;26;1193;35;10;2
5700PC26A;A;PC26;VE6495;27/01/2018 22:40;391.18;24.61;52480;Nariño;Nariño;Ropa infantil;0;9;39;644;36;6;20
6357PL53B;B;PL53;VE9159;09/04/2018 04:39;215.83;1.39;73001;Ibague;Tolima;Libros;13;34;26;977;52;28;18
13309PE78A;A;PE78;VE8695;04/10/2017 17:15;6.26;17.34;52385;La llanada;Nariño;Tecnología;13;30;32;343;24;35;22
27047PL45A;A;PL45;VE9769;10/06/2018 20:48;237.19;4.57;18001;Florencia;Caqueta;Libros;19;15;7;1468;54;33;26
31892PI87A;A;PI87;VE9912;18/07/2017 20:34;55.2;7.77;50001;Villavicencio;Meta;Juguetes;27;30;20;2447;17;31;17
73608PR74A;A;PR74;VE3210;05/01/2018 23:23;210.72;8.84;19001;Popayan;Cauca;Frutas y verduras;27;11;17;2165;11;6;22
43348PJ10B;B;PJ10;VE9769;30/03/2018 19:45;101.34;10.29;68001;Bucaramanga;Santander;Mascotas;12;1;20;896;36;14;8
50067PR53A;A;PR53;VE9449;21/01/2018 09:43;50.11;24.65;5001;Medellin;Antioquia;Frutas y verduras;21;3;14;436;32;36;10
42572PQ54A;A;PQ54;VE6781;10/01/2018 03:13;453.31;4.2;41006;Acevedo;Huila;Lácteos;17;18;20;315;24;2;33
107969PT18A;A;PT18;VE8903;31/01/2018 13:47;100.71;2.01;50683;San juan de arama;Meta;Tarjetas regalo;7;30;32;1559;30;8;4
99900PJ84B;B;PJ84;VE7503;12/10/2017 14:14;103.63;9.06;52051;Arboleda;Nariño;Mascotas;27;36;29;2118;34;9;34
50396PA70B;B;PA70;VE1307;26/12/2017 16:07;14.95;23.04;19001;Popayan;Cauca;Electrodomésticos;36;5;4;676;54;24;23
47569PK14A;A;PK14;VE2056;06/05/2018 02:28;78.34;7.8;50686;San juanito;Meta;Deportes;7;2;5;137;17;49;20
47605PC93A;A;PC93;VE8575;28/05/2018 01:34;153.53;7.44;52051;Arboleda;Nariño;Ropa infantil;37;28;17;915;42;4;23
47526PA95A;A;PA95;VE5049;20/07/2017 15:22;2.34;14.0;5002;Abejorral;Antioquia;Electrodomésticos;23;4;35;74;56;31;30
36576PM92A;A;PM92;VE7866;09/09/2017 06:56;73.08;54.53;52001;Pasto;Nariño;Ferretería;16;11;19;2358;38;7;29
16641PR44A;A;PR44;VE8692;13/09/2017 17:44;108.1;4.85;47001;Santa marta;Magdalena;Frutas y verduras;21;23;15;4346;2;44;31
20782PP30A;A;PP30;VE2233;19/02/2018 00:27;139.72;4.8;52210;Contadero;Nariño;Licor;2;26;6;455;20;26;10
100183PQ95A;A;PQ95;VE2456;14/11/2017 05:23;139.32;16.05;52405;Leiva;Nariño;Lácteos;10;26;32;3695;53;54;32
84385PQ96A;A;PQ96;VE7281;01/10/2017 07:43;97.75;17.29;52385;La llanada;Nariño;Lácteos;9;18;7;7884;37;43;9
67431PE65A;A;PE65;VE9864;10/11/2017 13:38;58.16;34.48;95001;San jose del guaviare;Guaviare;Tecnología;26;2;21;508;34;6;51
95021PL33A;A;PL33;VE7281;19/06/2018 04:32;31.98;7.47;50686;San juanito;Meta;Libros;13;4;16;851;13;33;18
83750PT69A;A;PT69;VE3955;22/12/2017 03:48;23.79;7.09;54003;Abrego;Norte de santander;Tarjetas regalo;19;39;12;923;15;6;29
35490PS47A;A;PS47;VE2501;04/05/2018 09:43;12.47;1.82;50683;San juan de arama;Meta;Carnicería;37;40;33;1445;18;3;12
87545PE92A;A;PE92;VE9434;19/04/2018 14:10;50.59;6.03;52323;Gualmatan;Nariño;Tecnología;29;34;33;48;56;16;12
71939PO37A;A;PO37;VE3797;05/01/2018 03:57;109.28;3.17;70001;Sincelejo;Sucre;Productos ecoamigables;26;13;8;823;47;3;18
23635PB66A;A;PB66;VE2992;19/10/2017 04:17;130.55;88.35;44001;Riohacha;La guajira;Ropa de adultos;13;38;36;351;49;20;47
79997PQ74A;A;PQ74;VE3689;05/10/2017 00:03;106.84;3.01;50001;Villavicencio;Meta;Lácteos;4;14;20;1607;29;19;27
9301PN89B;B;PN89;VE4481;27/03/2018 08:14;174.55;0.58;52411;Linares;Nariño;Dormitorio;19;36;23;1874;56;5;24
76986PH38A;A;PH38;VE8692;18/02/2018 01:30;178.16;5.76;95001;San jose del guaviare;Guaviare;Bebés ;24;40;17;2496;12;12;39
26348PR14A;A;PR14;VE2114;19/01/2018 22:33;143.05;3.28;50006;Acacias;Meta;Frutas y verduras;12;10;30;4228;39;19;39
106866PH70A;A;PH70;VE1988;07/04/2018 03:49;72.45;27.74;85001;Yopal;Casanare;Bebés ;7;24;4;2005;8;16;18
5960PC11A;A;PC11;VE8722;09/12/2017 06:51;16.87;30.69;52210;Contadero;Nariño;Ropa infantil;6;40;38;1525;44;4;27
86368PJ85A;A;PJ85;VE5681;06/03/2018 13:54;9.69;20.35;52323;Gualmatan;Nariño;Mascotas;40;3;10;144;29;11;29
31183PT35A;A;PT35;VE4829;04/09/2017 12:56;232.53;12.06;52210;Contadero;Nariño;Tarjetas regalo;16;1;18;3216;34;25;38
22655PS12A;A;PS12;VE9159;10/12/2017 01:34;17.99;3.7;95001;San jose del guaviare;Guaviare;Carnicería;19;14;17;2921;77;35;21
61690PA65C;C;PA65;VE8895;31/07/2017 01:14;60.61;52.33;8001;Barranquilla;Atlantico;Electrodomésticos;6;22;37;3727;8;12;25
30127PS59A;A;PS59;VE8613;06/01/2018 01:32;38.04;0.01;5002;Abejorral;Antioquia;Carnicería;11;16;2;469;33;26;22
46270PT97A;A;PT97;VE2233;21/02/2018 06:27;194.88;7.97;52381;La florida;Nariño;Tarjetas regalo;8;4;38;2417;31;23;27
105005PG33A;A;PG33;VE6106;14/05/2018 19:30;8.24;1.73;19001;Popayan;Cauca;Salud;17;17;20;4755;3;12;34
107016PC20A;A;PC20;VE1307;09/04/2018 03:45;243.4;2.72;54003;Abrego;Norte de santander;Ropa infantil;12;11;11;1308;67;39;28
84289PP72A;A;PP72;VE1309;11/09/2017 14:07;401.78;20.01;52565;Providencia;Nariño;Licor;11;40;13;1065;38;9;11
22519PD10A;A;PD10;VE8511;28/04/2018 06:23;206.1;31.5;17001;Manizales;Caldas;Celulares;34;30;18;2730;42;11;25
27183PF87A;A;PF87;VE9434;28/03/2018 15:45;223.45;9.91;85001;Yopal;Casanare;Muebles;0;2;2;64;12;15;8
43695PJ70A;A;PJ70;VE3420;16/11/2017 04:34;25.28;1.93;52473;Mosquera;Nariño;Mascotas;4;1;25;1776;2;14;29
25300PP91A;A;PP91;VE3768;06/08/2017 00:18;57.74;56.73;52356;Ipiales;Nariño;Licor;37;24;13;1942;42;8;8
50717PE69A;A;PE69;VE8160;07/02/2018 00:24;15.57;5.21;54003;Abrego;Norte de santander;Tecnología;2;12;15;1911;31;11;29
25159PQ96B;B;PQ96;VE7623;28/05/2018 07:24;3.06;0.38;50686;San juanito;Meta;Lácteos;28;10;28;196;47;18;20
55793PC95D;D;PC95;VE8568;23/12/2017 01:54;217.14;28.46;52051;Arboleda;Nariño;Ropa infantil;30;28;27;2286;54;25;22
59007PT13A;A;PT13;VE4454;19/01/2018 18:17;6.59;30.24;52480;Nariño;Nariño;Tarjetas regalo;31;21;27;1474;22;29;38
44544PK68A;A;PK68;VE4333;09/11/2017 10:06;45.64;25.24;52560;Potosi;Nariño;Deportes;38;8;20;2480;25;24;35
11330PL87A;A;PL87;VE8467;28/11/2017 05:08;123.09;13.72;50001;Villavicencio;Meta;Libros;40;34;31;107;22;6;35
50816PT36A;A;PT36;VE4277;21/01/2018 03:53;154.18;105.09;52565;Providencia;Nariño;Tarjetas regalo;20;35;31;1268;26;35;2
70989PS21A;A;PS21;VE8568;27/08/2017 03:59;157.25;0.16;94001;Inirida;Guainia;Carnicería;29;15;40;2002;28;19;21
84564PJ53A;A;PJ53;VE2233;07/02/2018 21:29;19.13;54.42;52323;Gualmatan;Nariño;Mascotas;39;14;13;3344;28;22;24
19709PB48A;A;PB48;VE7885;30/07/2017 04:59;9.74;8.75;8001;Barranquilla;Atlantico;Ropa de adultos;15;32;27;2680;30;35;1
56513PJ78A;A;PJ78;VE3979;29/05/2018 19:33;103.57;8.28;52427;Magui;Nariño;Mascotas;21;38;7;423;61;14;11
72029PQ10A;A;PQ10;VE3806;22/03/2018 01:18;105.57;13.6;52435;Mallama;Nariño;Lácteos;24;18;1;579;45;13;27
89088PJ66A;A;PJ66;VE8511;21/05/2018 07:31;2.2;8.15;85001;Yopal;Casanare;Mascotas;7;4;9;1065;22;8;26
31006PL75A;A;PL75;VE7016;23/04/2018 08:52;85.63;27.21;52540;Policarpa;Nariño;Libros;39;3;40;120;11;1;37
46293PA71A;A;PA71;VE3342;25/06/2018 09:29;53.0;35.93;11001;Bogota d.c.;Bogota d.c.;Electrodomésticos;20;7;35;3289;23;19;27
64652PT51A;A;PT51;VE5090;10/10/2017 04:37;59.82;121.84;76001;Cali;Valle del cauca;Tarjetas regalo;20;5;5;399;38;10;13
41635PK87A;A;PK87;VE8722;17/10/2017 19:18;3.76;6.69;97001;Mitu;Vaupes;Deportes;2;19;22;3054;37;0;13
6483PL33A;A;PL33;VE1290;28/07/2017 19:24;8.07;21.55;50006;Acacias;Meta;Libros;18;18;6;154;33;2;6
50632PS60C;C;PS60;VE7016;09/01/2018 19:19;152.66;23.67;50001;Villavicencio;Meta;Carnicería;10;39;23;1364;7;37;26
85899PQ62A;A;PQ62;VE8544;08/10/2017 03:35;12.04;23.37;54003;Abrego;Norte de santander;Lácteos;17;33;40;1870;10;42;22
7429PP42A;A;PP42;VE2305;13/01/2018 01:08;98.21;41.27;52399;La union;Nariño;Licor;36;37;35;1961;25;14;34
4455PD29A;A;PD29;VE3159;19/09/2017 11:04;36.23;97.77;50001;Villavicencio;Meta;Celulares;6;23;24;344;36;36;23
100652PJ48A;A;PJ48;VE5049;31/08/2017 05:27;181.86;2.04;52435;Mallama;Nariño;Mascotas;15;31;1;1144;23;24;9
111614PD12A;A;PD12;VE8325;03/03/2018 17:56;383.9;25.68;54003;Abrego;Norte de santander;Celulares;7;35;35;230;32;16;23
71985PB48A;A;PB48;VE4489;19/09/2017 10:42;9.75;35.1;54001;Cucuta;Norte de santander;Ropa de adultos;40;29;19;2063;21;12;21
57258PH12B;B;PH12;VE9864;22/12/2017 04:31;19.72;5.82;50001;Villavicencio;Meta;Bebés ;14;16;13;6175;25;24;20
32800PM14A;A;PM14;VE3791;02/06/2018 11:57;1.39;104.96;47001;Santa marta;Magdalena;Ferretería;32;40;4;490;32;16;15
